688	High-performance mountain replacement wheel.	D42F33D8-59A8-4A69-9A5B-970FC4D8F745	2013-04-30 00:00:00
689	Replacement road front wheel for entry-level cyclist.	092782AB-1A5E-464B-9819-AD8E240CAA31	2013-04-30 00:00:00
690	Sturdy alloy features a quick-release hub.	DE38FBD2-7FA8-4A53-9E68-7698B85C6745	2013-04-30 00:00:00
691	Strong wheel with double-walled rim.	26AB2ED2-D091-4A0A-8185-E9FEF31E07D4	2013-04-30 00:00:00
692	Aerodynamic rims for smooth riding.	B7DD5FBE-0FE5-4823-9587-93E434C8D54B	2013-04-30 00:00:00
697	All-purpose bar for on or off-road.	588E01B9-B814-4C24-9FA8-13426BCE8015	2013-04-30 00:00:00
698	Tough aluminum alloy bars for downhill.	11F00C5F-7368-4705-92AF-58D1E82C08C6	2013-04-30 00:00:00
699	Flat bar strong enough for the pro circuit.	C0E9BE9D-2FA1-423E-885B-D09B94D46A5E	2013-04-30 00:00:00
700	Unique shape provides easier reach to the levers.	30B6F312-1716-4AF2-88CF-EC63FC047B18	2013-04-30 00:00:00
701	Anatomically shaped aluminum tube bar will suit all riders.	04945427-A874-48F4-9D65-140EDF814CCC	2013-04-30 00:00:00
702	Designed for racers; high-end anatomically shaped bar from aluminum alloy.	1DA8FAEB-2F2E-43B7-B869-9FCE371B8409	2013-04-30 00:00:00
703	Unique shape reduces fatigue for entry level riders.	89E10DBB-CE1F-43A7-BAE3-579447FB6EE4	2013-04-30 00:00:00
704	A light yet stiff aluminum bar for long distance riding.	DA790B2B-8AAD-485B-B1A9-CCBED7D1D09D	2013-04-30 00:00:00
744	Threadless headset provides quality at an economical price.	438B7135-8104-4E80-942B-E4B9441AB8DA	2013-04-30 00:00:00
745	Sealed cartridge keeps dirt out.	0B1C704B-D91A-432E-897C-54633C7F0748	2013-04-30 00:00:00
746	High-quality 1"" threadless headset with a grease port for quick lubrication.	584C3390-088A-4995-8E6D-1F7FA08C1675	2013-04-30 00:00:00
847	Expanded platform so you can ride in any shoes; great for all-around riding.	509C5517-89E3-4A06-BDA2-E3892A868C09	2013-04-30 00:00:00
848	Lightweight, durable, clipless pedal with adjustable tension.	03ACBB19-749A-48A1-B77E-5D2A48E8DC3A	2013-04-30 00:00:00
849	Stainless steel; designed to shed mud easily.	DAD9FD48-510C-46CB-95E5-77EAC3472976	2013-04-30 00:00:00
850	Clipless pedals - aluminum.	3643C62A-B4F2-4BFC-AB03-40486C3D0FF9	2013-04-30 00:00:00
851	Lightweight aluminum alloy construction.	0B605DE4-FF6B-40BA-9A5D-D4D6211CD07E	2013-04-30 00:00:00
852	Top-of-the-line clipless pedals with adjustable tension.	41C6CE78-B089-4E0B-9B91-E57A6BB010DC	2013-04-30 00:00:00
853	A stable pedal for all-day riding.	FD705716-8E54-4896-9B86-AFBDAA6F9759	2013-04-30 00:00:00
856	Refillable shoes; polished aluminum calipers.	87CCA1C1-9502-4F58-A8C7-E920220FA106	2013-04-30 00:00:00
858	10-speed aluminum derailleur with sealed pulley bearings.	E2DD66AD-6115-4C94-9884-CEC7466BCF6C	2013-04-30 00:00:00
867	Replacement rear mountain wheel for entry-level rider.	21680B71-10BE-4672-92A8-6663F38A76B0	2013-04-30 00:00:00
868	Replacement rear mountain wheel for the casual to serious rider.	D316C44E-D714-4FB8-A4BA-A2FE6FC029C8	2013-04-30 00:00:00
869	Extra-strong rims guarantee durability.	963410EE-29AC-4E6B-8AEA-1A40E3F04CD6	2013-04-30 00:00:00
870	Replacement rear wheel for entry-level cyclist.	DE6FB8F1-84AA-48D9-8A24-268695D3155E	2013-04-30 00:00:00
871	Aluminum alloy rim with stainless steel spokes; built for speed.	9728BB39-E515-47D8-BF9B-A3C8C2129E45	2013-04-30 00:00:00
872	Strong rear wheel with double-walled rim.	834081BE-158F-41A6-8D0C-1E7B4D3ABBA3	2013-04-30 00:00:00
873	Excellent aerodynamic rims guarantee a smooth ride.	E055EFC7-5F01-4D4D-B024-33AB5B6C6AD1	2013-04-30 00:00:00
885	Synthetic leather. Features gel for increased comfort.	FB8C8ABB-4A51-4852-A870-6047B8834D22	2013-04-30 00:00:00
886	Designed to absorb shock.	F016E3D7-6177-43A3-8BFF-160320966471	2014-02-08 10:32:17.973000000
887	Anatomic design for a full-day of riding in comfort. Durable leather.	BAF38C0E-69BF-4F6C-805A-C7C1C6E9056A	2013-04-30 00:00:00
888	Lightweight foam-padded saddle.	76153F63-2A1C-4EE6-BBCF-0585D8AC8C55	2013-04-30 00:00:00
889	Rubber bumpers absorb bumps.	289FB4CA-B70A-458E-AAFB-D13CB073058C	2013-04-30 00:00:00
890	Lightweight kevlar racing saddle. Leather.	DEE34939-FC85-401A-930B-75EBEBF7FFE1	2013-04-30 00:00:00
891	Comfortable, ergonomically shaped gel saddle.	DD890D9D-0143-4476-B489-86D8D6094AA4	2013-04-30 00:00:00
892	New design relieves pressure for long rides.	3410C26D-01A6-416F-898A-43228FA1FAD6	2013-04-30 00:00:00
893	Cut-out shell for a more comfortable ride.	19DA3868-1559-462F-8098-00BE37BDBEDC	2013-04-30 00:00:00
903	Comparible traction, less expensive wire bead casing.	B83BE4A3-A95B-4D96-81DE-16325F0DF11E	2013-04-30 00:00:00
904	Great traction, high-density rubber.	E917F093-2A28-496B-AEBF-A704CD738038	2013-04-30 00:00:00
905	Incredible traction, lightweight carbon reinforced.	1153E56D-B9E1-458E-A2BB-D6D6362C5B05	2013-04-30 00:00:00
906	Same great treads as more expensive tire with a less expensive wire bead casing.	2E1975DE-21B8-4EC9-9998-6F39E14D476C	2013-04-30 00:00:00
907	Higher density rubber.	DCBC8264-C4D7-4B04-9531-92AB4C868C10	2013-04-30 00:00:00
908	Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.	61C5EA6B-1ACA-4147-908E-5A7EB753E1BB	2013-04-30 00:00:00
909	High-density rubber.	AC6C74A4-9AED-4EB8-8800-EFE07516FCDB	2013-04-30 00:00:00
912	Self-sealing tube.	B9F94C67-9B0A-42D4-BE78-9401AC9AA833	2013-04-30 00:00:00
913	Conventional all-purpose tube.	2E55DCF6-FD71-4C7B-A631-1D62AE802190	2013-04-30 00:00:00
914	General purpose tube.	8C0661B2-E4DC-4333-8F32-9A5C8CA37181	2013-04-30 00:00:00
1020	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	F4C70A6B-BBE8-4774-9D75-393D3F315E9B	2013-04-30 00:00:00
1062	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.	93E456BB-0E31-4A33-B3BD-73936B8AC6CC	2013-04-30 00:00:00
1090	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	7054C83C-BD9B-4E24-8476-4D1B37BB08DF	2013-04-30 00:00:00
1146	Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.	39A06654-8E9A-4B56-A943-FCA2598BC444	2013-04-30 00:00:00
1182	The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.	87A7609B-8CFF-4B60-9AF0-E0E5045E4A2D	2013-04-30 00:00:00
1183	Affordable light for safe night riding - uses 3 AAA batteries	23A26944-4A02-4ADD-962F-781866953D87	2013-04-30 00:00:00
1185	Aluminum cage is lighter than our mountain version; perfect for long distance trips.	75967899-B31B-4901-8EFA-B5A065CDFD55	2013-04-30 00:00:00
1186	AWC logo water bottle - holds 30 oz; leak-proof.	AE1C08E7-51B0-45B3-8AA6-A534A0458CF6	2013-04-30 00:00:00
1187	Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.	7EEB1BA1-4A5E-43CB-9597-4D35FE1F734C	2013-04-30 00:00:00
1188	Clip-on fenders fit most mountain bikes.	79B17D0A-4083-48B0-8202-4E7B3FB4B263	2013-04-30 00:00:00
1189	Combination of natural and synthetic fibers stays dry and provides just the right cushioning.	02933A22-6F9C-44AC-ADC3-C1520C11C478	2013-04-30 00:00:00
1191	Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.	D978EDC0-2433-4E19-9B28-D768262D52F2	2013-04-30 00:00:00
1192	Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.	20D76517-8D95-4537-AB70-BA77A71C70F1	2013-04-30 00:00:00
1193	Durable, water-proof nylon construction with easy access. Large enough for weekend trips.	F9BA1D01-74FB-4392-8D83-352696CB6B7F	2013-04-30 00:00:00
1194	Full padding, improved finger flex, durable palm, adjustable closure.	40E2C08F-FE0C-4835-9DF5-F86DD0A59586	2013-04-30 00:00:00
1195	Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.	FF92155C-7117-4FA6-8AC5-6B18A306698A	2013-04-30 00:00:00
1196	Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.	C65BEE64-4DBA-47EC-91CD-31356BA379E1	2013-04-30 00:00:00
1197	Includes 8 different size patches, glue and sandpaper.	132DC806-E073-4C86-8EB8-7EB04E1193A6	2013-04-30 00:00:00
1199	Light-weight, wind-resistant, packs to fit into a pocket.	53E49876-BFE9-43B6-9DF6-F928390F1A8C	2013-04-30 00:00:00
1200	Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.	7BEB5453-7850-4C98-9D37-ABBE84BEE23D	2013-04-30 00:00:00
1201	Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.	80DED62F-01C9-42F0-A576-45376C6A24A0	2013-04-30 00:00:00
1202	Rechargeable dual-beam headlight.	D179DEC6-D07A-4BAB-9F8F-5D4A33DBC60C	2013-04-30 00:00:00
1203	Rugged weatherproof headlight.	E2A63393-6441-43DD-960D-AFE9C83213A0	2013-04-30 00:00:00
1205	Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.	58D86EDE-0519-4263-A264-A2B5B01A6C7B	2013-04-30 00:00:00
1206	Simple and light-weight. Emergency patches stored in handle.	DCE0274A-C78E-4A1D-9DC3-04A378C69D91	2013-04-30 00:00:00
1208	Thin, lightweight and durable with cuffs that stay up.	9F436663-525D-4CC2-85BA-47D20BCEA0EC	2013-04-30 00:00:00
1209	Tough aluminum cage holds bottle securly on tough terrain.	AD46EB52-A863-425E-B81B-16D2F76984C9	2013-04-30 00:00:00
1210	Traditional style with a flip-up brim; one-size fits all.	66F84B21-1A43-49D3-8883-09CDB77FFFEF	2013-04-30 00:00:00
1211	Unisex long-sleeve AWC logo microfiber cycling jersey	12F60253-F8E1-4F76-8142-6232396B8F17	2013-04-30 00:00:00
1212	Universal fit, well-vented, lightweight , snap-on visor.	DBB1154B-0DE8-4B6B-A8F9-2A1244AED183	2013-04-30 00:00:00
1213	Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.	506D8A5B-E452-43B1-B764-4015E5E1237B	2013-04-30 00:00:00
1214	Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.	C0758C2E-8909-4CDF-A231-8A44623AE721	2013-04-30 00:00:00
1215	Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.	C05E5CB3-E639-4AE4-83FA-3FD61A4550BF	2013-04-30 00:00:00
1216	Wraps to fit front and rear tires, carrier and 2 keys included.	41155353-E7A7-48BF-9C8E-B62372CA4738	2013-04-30 00:00:00
1360	الفولاذ الكرومولي	A2F30D46-E4BC-4878-83F2-9FD77B911D7E	2013-04-30 00:00:00
1361	فناجين من سبيكة الألومنيوم؛ ذات محور دوران كبير القطر.	E66D3C49-9F3D-44DB-B7B4-5F7E959B332B	2013-04-30 00:00:00
1362	فناجين من سبيكة الألومنيوم ومحور أجوف.	31282742-A89D-435D-BA07-6ED1632E077C	2013-04-30 00:00:00
1363	ملائمة لأي نوع من أنواع القيادة، سواءً على الطرق الممهدة أو غير الممهدة. وتناسب أية ميزانية. نقل سرعات سلس مع قيادة مريحة.	E7F66B47-4E28-4419-8C6F-86CD94141608	2013-04-30 00:00:00
1364	توفر هذه الدراجة مستوى عاليًا من الأداء في حدود ميزانية معينة. فهي تتميز بسرعة الاستجابة وإمكانية القيام بمناورات، هذا بالإضافة إلى إمكاناتها الفائقة التي تمنح الثقة في القيادة على الطرق غير الممهدة.	87F3E5CA-460F-4156-817C-383EB6E6076C	2013-04-30 00:00:00
1365	لعاشقي قيادة الدراجات في الممرات غير الممهدة. دراجة شديدة التحمل يمكنك الانطلاق بها إلى أي مكان بما توفره لك من تحكم على الطرق الوعرة، كل هذا دون أن تتجاوز ميزانيتك.	B0650247-26EF-41E9-80F3-5ED0FA0523FA	2013-04-30 00:00:00
1366	لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.	43E0D776-B12E-4285-9683-03E18B732A7C	2013-04-30 00:00:00
1367	دراجة سباقات مخصصة للقيادة في الجبال من أعلى طراز. تتضمن خيارات تحسين الأداء هيكل HL Frame الإبداعي، والتعليق الأمامي ذي السلاسة الفائقة، وقوة الجر المناسبة لجميع أنواع الأراضي.	5999900F-DD61-401F-A22B-36115C6853C8	2013-04-30 00:00:00
1368	مناسبة لجميع أنواع الرحلات على الطرق غير الممهدة. تناسب أية ميزانية.	31187662-2E03-4B90-960D-0B9C16300C4B	2013-04-30 00:00:00
1369	إنها دراجة مناسبة للمبتدئين من البالغين؛ فهي توفر قيادة مريحة سواءً على الطرق الوعرة أو في ساحة المدينة. يتميز محورا العجلتين وإطاريهما المعدنيين بسرعة التفكيك.	544D7D23-AAF5-46D7-953D-C6C85E7E239D	2013-04-30 00:00:00
1370	إنها دراجة ذات سعر مناسب لإمكاناتها كما تتمتع بالعديد من مزايا أعلى طرازات دراجاتنا. إنها تتمتع أيضًا بما نشتهر به من هيكل خفيف وصلب، وسرعة في التسارع.	016CBBE9-D51B-4A50-94CD-5FF2DA577C5B	2013-04-30 00:00:00
1371	ولها نفس التقنية المتوفرة في جميع دراجات سلسلة الطريق لدينا، ولكن هيكل الدراجة قد تم تغيير حجمه ليناسب القيادة النسائية. إنها دراجة مثالية تصلح للعديد من الأغراض، وتناسب القيادة على الطرق العادية أو القيادة في السباقات.	E86B6C3D-6302-4B8A-B517-69D795772A1D	2013-04-30 00:00:00
1372	ولها نفس التقنية المتوفرة في جميع دراجات سلسلة الطريق لدينا. إنها دراجة مثالية متعددة الأغراض، تناسب القيادة على الطرق العادية أو القيادة في السباقات.	214C2A5F-ED22-4EA5-83F5-D2E78C417BDC	2013-04-30 00:00:00
1373	إنها دراجة تصلح للعديد من الرياضات وهي مصممة لتوفير أقصى فعالية للقيادة، كما تتميز بتصميم ابتكاري. يتيح لك تصميمها الديناميكي الهوائي إمكانية القيادة مع المحترفين، حيث إنها مزودة بتروس يمكنها الانطلاق داخل الطرق المرتفعة شديدة الانحدار.	79EE0AA2-7311-448C-8C0B-AC926F68A746	2013-04-30 00:00:00
1374	يمكنك باستخدام هذه الدراجة الأنيقة التي تتميز بخاصية الديناميكية الهوائية التدرب على مهارات مختلفة أو التسابق أو مجرد المشاركة في نشاط اجتماعي. وتوفر لك تقنية المقاعد المتقدمة الراحة طوال اليوم.	C46079C1-035D-490E-896C-2CB201AAE357	2013-04-30 00:00:00
1375	يمكنكِ باستخدام هذه الدراجة الأنيقة التي تتميز بخاصية الديناميكية الهوائية والمصممة للنساء التدرب على مهارات مختلفة أو التسابق أو مجرد المشاركة في نشاط اجتماعي. وتوفر لكِ تقنية المقاعد المتقدمة الراحة طوال اليوم.	999F199E-4F89-4EBC-B6D4-2B6362785C3C	2013-04-30 00:00:00
1376	يوفر الهيكل المصنوع من سبيكة ألومنيوم قيادة قوية وخفيفة الحركة في نفس الوقت، سواءً كنت تتسابق في حلبة سباق دراجات أو في سباق يتطلب مهارات خاصة ـ بأحد النوادي ـ داخل طرقات ريفية.	3620EAFB-C506-4BE8-81F3-7B2DC5DA904D	2013-04-30 00:00:00
1377	إنها الدراجة التي يقودها الفائزون بسباقات الدراجات. ونظرًا لأنه تم تطويرها عن طريق فريق سباق المحترفين Adventure Works Cycles، فقد تم تصميم هيكلها من الألومنيوم الخفيف المُعالج حراريًا، وتم تزويدها بنظام قيادة يسمح بالتحكم الدقيق في الدراجة.	54048FF2-DC9D-47EA-9B47-A2664076C1C7	2013-04-30 00:00:00
1378	إنها دراجة قيّمة تصلح لكافة المناسبات وهي تشتمل على ميزات الراحة والأمان الأساسية في منتجاتنا. وهي تتميز بإطارات أعرض وأكثر توازنًا من غيرها بما يلائم القيادة في أرجاء البلدة أو أثناء رحلات العطلات الأسبوعية.	0B079B06-51B9-43CB-A47C-9966BF38CB68	2013-04-30 00:00:00
1379	إن مقعد الدراجة المخصص المصنوع من نسيج البلش يجعلك لا تمل أبدًا من القيادة طوال اليوم، كما يوفر لك حامل الدراجة بتصميمه المحدّث مساحة كبيرة تستوعب أكثر من سلة وشنطة على الدراجة. وتحتفظ هذه الدراجة بتوازنها حتى عند تحميلها بالكامل.	272F545D-7BD5-408C-BCDA-E636D2E1AADB	2013-04-30 00:00:00
1380	عجلة احتياطية خلفية مخصصة للقيادة في الجبال تناسب جميع الراكبين بدءًا من الراكب العادي إلى الراكب المحترف.	4A99E83C-8783-4BA0-845B-67FAF448DCC7	2013-04-30 00:00:00
1381	إطاران معدنيان شديدا القوة يضمنان قوة التحمل.	AC4B8651-E417-4BC1-96E2-F93FB4477947	2013-04-30 00:00:00
1382	عجلة خلفية بديلة لراكبي الدراجات المبتدئين.	5B802484-944E-498F-A7E5-383A2DD585F5	2013-04-30 00:00:00
1383	إطار معدني مصنوع من سبيكة الألومنيوم بقضبان شعاعية من الفولاذ الذي لا يصدأ، مصمم لزيادة السرعة.	E6B304C2-DD3A-4CF3-B273-084765A0DFF4	2013-04-30 00:00:00
1384	عجلة خلفية قوية بإطار معدني ذي طبقتين.	07ADF9DE-A65D-46D3-9FE3-4F7D49691066	2013-04-30 00:00:00
1385	إطاران معدنيان ممتازان يتميزان بخاصية الديناميكية الهوائية لضمان القيادة السلسلة.	486BFE62-F3A6-46A4-BF51-3A3237F18BD2	2013-04-30 00:00:00
1386	جلد صناعي. تحتوي على مواد جيلاتينية لتوفير مزيد من الراحة.	04DF5A7F-EA75-48B0-AEA0-9D3F1EB9EACC	2013-04-30 00:00:00
1387	الاستمتاع بالمظهر الأنيق والراحة عند السفر. لقد تم تصميم هذه الدراجة لتوفير أقصى درجات الراحة والأمان. يتيح لك النطاق الواسع من التروس إمكانية القيادة فوق كافة أنواع المرتفعات. توفر تركيبة سبيكة الألومنيوم عالية التقنية قوة تحمّل دون وزن إضافي.	C79321EB-E073-4904-A7C2-4D748CA67C8C	2013-04-30 00:00:00
1388	أداء فائق في نقل السرعات.	1675BC20-F1C4-4931-98E6-C749F9AA3CBA	2013-04-30 00:00:00
1389	محور دوران صلب فائق الأداء.	826CFC0C-1928-4079-9592-C29403F1DA3F	2013-04-30 00:00:00
1390	ذراع تدوير شديد القوة.	F2460AD3-BED7-4D51-8F8E-9D1E6E1446B4	2013-04-30 00:00:00
1391	مجموعة تدوير ثلاثية، وذراع تدوير ألومنيوم، وإمكانية نقل سرعات دون حدوث أخطاء.	BB27E47B-0611-42FD-AD89-CF8C48210DFD	2013-04-30 00:00:00
1392	تحتوي على بطانات (تيل) فرامل، تناسب كافة الظروف الجوية، مما يتيح إمكانية إيقاف فائقة وذلك بتطبيق مساحة أكبر من سطح الفرامل على الإطار المعدني.	4A406657-8D2A-4E5A-8048-320A80132133	2013-04-30 00:00:00
1393	تصميم عريض الوصلات.	C73F0FFA-2A79-40AD-977E-CA97DFB7AEB2	2013-04-30 00:00:00
1394	تصميم قوي يمتص الصدمات ويوفر قيادة أكثر دقة.	B89188A2-B5DE-4DB0-BCE1-7D708E666647	2013-04-30 00:00:00
1395	شوكة طريق ماسكة للعجلة الأمامية مركبة ذات عمود توجيه مصنوع من الألومنيوم.	55581EAD-8240-4429-8458-C847791FBB5B	2013-04-30 00:00:00
1396	شوكة طريق ماسكة للعجلة الأمامية من الكربون عالية الأداء ذات شعبتين مقوسين.	BC8DC85E-C324-45D8-A686-69253AD69333	2013-04-30 00:00:00
1397	إنها تأتي ضمن أفضل منتجاتنا فنيًا حيث تستخدم نفس تقنية الهيكل الابتكارية المستخدمة في هيكل ML المصنوع من الألومنيوم.	2114A108-2D0E-442B-91BA-5ADB5C266544	2013-04-30 00:00:00
1398	إن هيكل ML هو هيكل مصنوع من الألومنيوم مُعالج حراريًا ومصمم بنفس تفاصيل وجودة هيكل HL الخاص بنا. وهو يوفر أداءً فائقًا. الطراز الرجالي.	424C1DCB-8CD7-4DDA-BA07-B9DEC5D70652	2013-04-30 00:00:00
1399	إن هيكل ML هو هيكل مصنوع من الألومنيوم مُعالج حراريًا ومصمم بنفس تفاصيل وجودة هيكل HL الخاص بنا. وهو يوفر أداءً فائقًا. الطراز النسائي.	B7C67D63-45E0-4452-871B-CB649FCDAC8A	2013-04-30 00:00:00
1400	وقد تم تصنيع كل هيكل من تلك الهياكل يدويًا في مصنعنا بمدينة Bothel بحيث يصل اتساع قطره وسمكه إلى أفضل قيمتين مطلوبتين لهيكل دراجة مخصصة للقيادة في الجبال من الدرجة الأولى. ويتميز هيكل الألومنيوم الملحوم والُمعالج حراريًا بأنبوبة ذات قطر كبير يمتص الصدمات.	42005F6E-8BE7-46B0-817E-7AFCB24DBACB	2013-04-30 00:00:00
1401	يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.	11B988C5-9A89-41CE-A2A5-F7DE11B99025	2013-04-30 00:00:00
